,purchase,total_events,unique_products,unique_categories,active_hours,view_count,cart_count,session_count,avg_session_duration,cart_event_ratio,cart_per_product
15837,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22763,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33294,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21336,non_purchase,2,2,1,0.019166666666666665,2,0,1,1.15,0.0,0.0
1990,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
3235,non_purchase,3,2,1,198.2938888888889,3,0,2,5948.816666666667,0.0,0.0
22846,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
13011,non_purchase,3,1,1,0.021388888888888888,3,0,2,0.6416666666666666,0.0,0.0
1904,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9778,non_purchase,2,1,1,1.186388888888889,2,0,2,35.59166666666667,0.0,0.0
27921,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32603,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
34448,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22060,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22905,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
28302,non_purchase,4,1,1,64.81166666666667,4,0,2,1944.35,0.0,0.0
7979,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
28273,non_purchase,2,1,1,0.025833333333333333,2,0,1,1.55,0.0,0.0
10753,non_purchase,2,1,1,0.18888888888888888,2,0,1,11.333333333333332,0.0,0.0
5276,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33561,non_purchase,5,2,1,0.06888888888888889,5,0,1,4.133333333333333,0.0,0.0
761,non_purchase,2,1,1,0.013055555555555556,2,0,1,0.7833333333333334,0.0,0.0
32609,non_purchase,2,1,1,0.0030555555555555557,1,1,1,0.18333333333333335,0.5,1.0
26298,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16253,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26841,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
36422,non_purchase,2,1,1,0.011944444444444445,1,1,1,0.7166666666666667,0.5,1.0
15377,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23306,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18356,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5611,non_purchase,2,1,1,0.009166666666666667,1,1,1,0.55,0.5,1.0
22386,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30889,non_purchase,7,1,1,22.419722222222223,5,2,3,448.3944444444445,0.2857142857142857,2.0
27201,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14133,non_purchase,2,2,1,0.01138888888888889,2,0,1,0.6833333333333333,0.0,0.0
15480,non_purchase,2,2,2,0.04777777777777778,2,0,1,2.8666666666666667,0.0,0.0
20951,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
20027,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16308,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
36916,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
12448,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33696,non_purchase,2,1,1,0.5688888888888889,2,0,2,17.066666666666666,0.0,0.0
23497,non_purchase,2,2,1,0.03027777777777778,2,0,1,1.8166666666666667,0.0,0.0
28097,non_purchase,5,3,2,0.1575,5,0,1,9.45,0.0,0.0
20207,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
4216,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
38850,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
36484,non_purchase,2,2,1,0.3647222222222222,2,0,1,21.883333333333333,0.0,0.0
28679,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21268,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
1365,non_purchase,4,2,1,53.335,4,0,1,3200.1,0.0,0.0
23818,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33908,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39205,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5910,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8629,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
20358,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25099,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29178,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29543,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21735,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26249,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39427,non_purchase,4,1,1,0.6591666666666667,3,1,1,39.55,0.25,1.0
30799,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
27488,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24753,non_purchase,3,3,1,0.0275,3,0,1,1.65,0.0,0.0
21099,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11352,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23079,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24998,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18330,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
20429,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7511,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
1923,non_purchase,4,2,2,0.49722222222222223,4,0,4,7.458333333333334,0.0,0.0
4350,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29515,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17883,non_purchase,55,34,1,47.88777777777778,55,0,1,2873.266666666667,0.0,0.0
589,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30463,non_purchase,2,1,1,0.07972222222222222,2,0,2,2.3916666666666666,0.0,0.0
34600,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
36471,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39217,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
371,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5128,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39585,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6226,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
191,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17692,non_purchase,2,1,1,0.021666666666666667,2,0,1,1.3,0.0,0.0
18086,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24166,non_purchase,3,1,1,3.200833333333333,3,0,1,192.04999999999998,0.0,0.0
19212,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29673,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35559,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30704,non_purchase,2,1,1,0.005833333333333334,2,0,2,0.17500000000000002,0.0,0.0
9698,non_purchase,3,1,1,0.035833333333333335,3,0,2,1.075,0.0,0.0
36764,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
37208,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16616,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24707,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7153,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9885,non_purchase,5,1,1,0.058611111111111114,4,1,2,1.7583333333333333,0.2,1.0
8805,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22700,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17540,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
20565,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14618,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8905,non_purchase,3,3,1,0.0044444444444444444,3,0,1,0.26666666666666666,0.0,0.0
3025,purchase,8,2,1,98.35333333333334,5,1,4,1475.3000000000002,0.125,0.5
1755,purchase,3,1,1,0.024166666666666666,1,1,1,1.45,0.3333333333333333,1.0
21664,purchase,9,1,1,0.18194444444444444,3,2,3,3.638888888888889,0.2222222222222222,2.0
34290,purchase,3,1,1,0.018333333333333333,1,1,1,1.1,0.3333333333333333,1.0
912,purchase,4,1,1,0.04,2,1,1,2.4,0.25,1.0
23623,purchase,5,2,1,24.7275,3,1,2,741.8249999999999,0.2,0.5
16720,purchase,8,1,1,0.5419444444444445,3,1,2,16.258333333333333,0.125,1.0
2910,purchase,8,3,1,2.108888888888889,5,2,2,63.26666666666667,0.25,0.6666666666666666
9710,purchase,10,3,2,1.92,5,2,1,115.19999999999999,0.2,0.6666666666666666
31609,purchase,6,1,1,0.16027777777777777,3,1,2,4.808333333333333,0.16666666666666666,1.0
38868,purchase,7,3,2,0.2011111111111111,4,1,1,12.066666666666666,0.14285714285714285,0.3333333333333333
35321,purchase,9,2,1,44.64611111111111,6,1,2,1339.3833333333332,0.1111111111111111,0.5
27371,purchase,5,1,1,0.36,2,1,2,10.799999999999999,0.2,1.0
17842,purchase,4,1,1,0.10305555555555555,2,1,1,6.183333333333334,0.25,1.0
9018,purchase,15,11,4,0.5316666666666666,13,1,1,31.9,0.06666666666666667,0.09090909090909091
2763,purchase,7,2,1,0.27055555555555555,4,2,1,16.233333333333334,0.2857142857142857,1.0
23797,purchase,5,1,1,0.9838888888888889,3,1,1,59.03333333333334,0.2,1.0
820,purchase,5,1,1,16.9225,3,1,1,1015.3499999999999,0.2,1.0
25546,purchase,8,5,1,0.29,6,1,1,17.4,0.125,0.2
7464,purchase,7,2,1,7.645555555555555,5,1,3,152.9111111111111,0.14285714285714285,0.5
30873,purchase,10,1,1,23.243333333333332,6,1,3,464.8666666666667,0.1,1.0
20022,purchase,18,7,5,43.29194444444445,10,4,4,649.3791666666667,0.2222222222222222,0.5714285714285714
39282,purchase,5,1,1,0.13111111111111112,3,1,2,3.9333333333333336,0.2,1.0
33113,purchase,4,2,1,0.25833333333333336,2,1,1,15.500000000000002,0.25,0.5
23523,purchase,3,1,1,0.07194444444444445,1,1,1,4.316666666666667,0.3333333333333333,1.0
39636,purchase,4,1,1,0.03638888888888889,2,1,1,2.183333333333333,0.25,1.0
1811,purchase,4,1,1,0.05305555555555556,2,1,1,3.1833333333333336,0.25,1.0
12272,purchase,5,1,1,0.23833333333333334,3,1,1,14.3,0.2,1.0
6051,purchase,6,3,1,0.0763888888888889,4,1,1,4.583333333333334,0.16666666666666666,0.3333333333333333
32945,purchase,8,4,1,0.13527777777777777,6,1,2,4.058333333333334,0.125,0.25
35639,purchase,4,1,1,0.16305555555555556,1,2,1,9.783333333333333,0.5,2.0
20054,purchase,4,1,1,0.08555555555555555,2,1,1,5.133333333333333,0.25,1.0
39094,purchase,4,1,1,0.09694444444444444,2,1,2,2.908333333333333,0.25,1.0
12143,purchase,5,1,1,0.2,3,1,1,12.0,0.2,1.0
20465,purchase,170,40,6,28.20138888888889,79,35,5,338.41666666666663,0.20588235294117646,0.875
1922,purchase,4,1,1,0.4072222222222222,2,1,1,24.433333333333334,0.25,1.0
10985,purchase,6,1,1,0.1975,3,2,1,11.850000000000001,0.3333333333333333,2.0
16005,purchase,4,1,1,0.07694444444444444,2,1,1,4.616666666666666,0.25,1.0
28859,purchase,6,2,1,0.2575,4,0,2,7.7250000000000005,0.0,0.0
30546,purchase,5,1,1,0.07555555555555556,2,1,1,4.533333333333333,0.2,1.0
31637,purchase,4,1,1,0.06666666666666667,2,1,2,2.0,0.25,1.0
36649,purchase,75,18,7,31.419166666666666,33,0,2,942.5749999999999,0.0,0.0
29383,purchase,3,1,1,0.03277777777777778,1,1,1,1.9666666666666668,0.3333333333333333,1.0
6058,purchase,6,2,1,0.13666666666666666,4,1,1,8.2,0.16666666666666666,0.5
2470,purchase,7,3,1,2.448611111111111,4,2,2,73.45833333333333,0.2857142857142857,0.6666666666666666
26756,purchase,5,1,1,0.145,1,1,1,8.7,0.2,1.0
1541,purchase,5,3,1,25.511666666666667,3,1,2,765.35,0.2,0.3333333333333333
38512,purchase,3,1,1,0.009444444444444445,1,1,1,0.5666666666666667,0.3333333333333333,1.0
38185,purchase,3,1,1,0.026111111111111113,1,1,1,1.5666666666666669,0.3333333333333333,1.0
17659,purchase,8,2,1,0.15055555555555555,6,1,1,9.033333333333333,0.125,0.5
577,purchase,4,1,1,0.026944444444444444,2,1,1,1.6166666666666667,0.25,1.0
4594,purchase,4,1,1,0.021944444444444444,2,1,2,0.6583333333333333,0.25,1.0
38711,purchase,1,1,1,0.0,0,0,1,0.0,0.0,0.0
17744,purchase,10,2,2,14.826666666666666,6,2,2,444.8,0.2,1.0
35790,purchase,7,2,1,0.2688888888888889,4,1,1,16.133333333333333,0.14285714285714285,0.5
32824,purchase,8,2,2,1.1533333333333333,5,1,1,69.2,0.125,0.5
18150,purchase,19,7,3,9.009444444444444,13,4,2,270.2833333333333,0.21052631578947367,0.5714285714285714
38548,purchase,3,1,1,0.04083333333333333,1,1,1,2.45,0.3333333333333333,1.0
27471,purchase,7,3,1,1.478611111111111,3,1,1,88.71666666666667,0.14285714285714285,0.3333333333333333
2257,purchase,9,1,1,7.860277777777778,6,2,2,235.80833333333334,0.2222222222222222,2.0
2493,purchase,16,12,4,159.67166666666665,14,1,6,1596.7166666666667,0.0625,0.08333333333333333
37074,purchase,6,2,1,26.25777777777778,4,1,2,787.7333333333333,0.16666666666666666,0.5
14313,purchase,3,1,1,0.021111111111111112,1,1,1,1.2666666666666666,0.3333333333333333,1.0
1001,purchase,9,2,1,0.22055555555555556,5,2,2,6.616666666666667,0.2222222222222222,1.0
39561,purchase,7,3,1,0.1925,5,1,2,5.775,0.14285714285714285,0.3333333333333333
21340,purchase,5,1,1,0.13805555555555554,3,1,1,8.283333333333333,0.2,1.0
6482,purchase,4,1,1,0.013055555555555556,2,1,2,0.3916666666666667,0.25,1.0
33676,purchase,8,1,1,7.656666666666666,5,2,1,459.4,0.25,2.0
16577,purchase,6,1,1,0.11944444444444445,2,1,1,7.166666666666667,0.16666666666666666,1.0
28777,purchase,7,1,1,0.12944444444444445,3,2,1,7.766666666666667,0.2857142857142857,2.0
39207,purchase,4,1,1,0.04055555555555555,2,1,2,1.2166666666666666,0.25,1.0
11863,purchase,11,6,2,0.6925,9,1,1,41.55,0.09090909090909091,0.16666666666666666
35631,purchase,16,14,1,0.6802777777777778,14,1,1,40.81666666666666,0.0625,0.07142857142857142
7698,purchase,6,1,1,3.0080555555555555,4,1,2,90.24166666666666,0.16666666666666666,1.0
31140,purchase,6,3,1,0.04027777777777778,4,1,2,1.2083333333333335,0.16666666666666666,0.3333333333333333
7650,purchase,9,1,1,0.08777777777777777,6,1,1,5.266666666666667,0.1111111111111111,1.0
3434,purchase,5,1,1,0.30722222222222223,3,1,1,18.433333333333334,0.2,1.0
38532,purchase,7,4,1,0.06305555555555556,5,1,1,3.7833333333333337,0.14285714285714285,0.25
14194,purchase,3,1,1,0.043333333333333335,1,1,1,2.6,0.3333333333333333,1.0
26281,purchase,3,1,1,0.026944444444444444,1,1,1,1.6166666666666667,0.3333333333333333,1.0
2271,purchase,3,1,1,0.01138888888888889,1,1,1,0.6833333333333333,0.3333333333333333,1.0
3525,purchase,4,2,2,0.04555555555555556,2,1,1,2.7333333333333334,0.25,0.5
7349,purchase,11,1,1,33.631388888888885,5,4,2,1008.9416666666666,0.36363636363636365,4.0
32741,purchase,5,2,1,68.34055555555555,3,1,2,2050.2166666666667,0.2,0.5
28075,purchase,10,2,1,108.00777777777778,7,2,3,2160.1555555555556,0.2,1.0
13141,purchase,6,2,1,35.223055555555554,4,1,2,1056.6916666666666,0.16666666666666666,0.5
16812,purchase,6,3,2,0.8208333333333333,4,1,3,16.416666666666664,0.16666666666666666,0.3333333333333333
18970,purchase,5,1,1,0.30416666666666664,2,1,1,18.25,0.2,1.0
13512,purchase,5,2,1,6.4725,4,0,2,194.175,0.0,0.0
31807,purchase,9,2,1,54.50111111111111,4,2,2,1635.0333333333333,0.2222222222222222,1.0
2336,purchase,13,7,1,146.54722222222222,10,2,1,8792.833333333332,0.15384615384615385,0.2857142857142857
7383,purchase,13,4,2,0.23194444444444445,9,3,1,13.916666666666668,0.23076923076923078,0.75
26672,purchase,39,24,3,3.382222222222222,31,4,1,202.9333333333333,0.10256410256410256,0.16666666666666666
23917,purchase,6,1,1,33.58444444444444,2,2,1,2015.0666666666666,0.3333333333333333,2.0
11117,purchase,2,1,1,0.026111111111111113,1,0,1,1.5666666666666669,0.0,0.0
108,purchase,4,1,1,145.73305555555555,2,1,2,4371.991666666667,0.25,1.0
2280,purchase,17,2,1,46.48027777777778,13,3,2,1394.4083333333333,0.17647058823529413,1.5
880,purchase,11,3,1,52.88861111111111,5,2,4,793.3291666666667,0.18181818181818182,0.6666666666666666
32987,purchase,4,1,1,0.13444444444444445,2,1,1,8.066666666666666,0.25,1.0
24661,purchase,4,1,1,0.050555555555555555,2,1,1,3.033333333333333,0.25,1.0
37398,purchase,3,1,1,0.2475,1,1,1,14.85,0.3333333333333333,1.0
7247,purchase,3,1,1,0.08027777777777778,1,1,1,4.816666666666666,0.3333333333333333,1.0
22314,purchase,5,1,1,0.1638888888888889,2,1,1,9.833333333333334,0.2,1.0
29972,purchase,3,1,1,0.01888888888888889,1,1,1,1.1333333333333333,0.3333333333333333,1.0
30253,purchase,6,3,1,0.12277777777777778,4,1,1,7.366666666666666,0.16666666666666666,0.3333333333333333
3546,purchase,4,1,1,0.04638888888888889,2,1,1,2.783333333333333,0.25,1.0
5920,purchase,4,1,1,0.029444444444444443,2,1,1,1.7666666666666666,0.25,1.0
37309,purchase,10,3,1,14.711388888888889,7,2,3,294.2277777777778,0.2,0.6666666666666666
2099,purchase,3,1,1,0.0425,1,1,1,2.5500000000000003,0.3333333333333333,1.0
4093,purchase,9,6,1,0.29305555555555557,7,1,1,17.583333333333336,0.1111111111111111,0.16666666666666666
7316,purchase,48,18,1,1.1483333333333334,27,14,2,34.45,0.2916666666666667,0.7777777777777778
33729,purchase,3,1,1,0.017777777777777778,1,1,1,1.0666666666666667,0.3333333333333333,1.0
5605,purchase,8,3,1,0.2872222222222222,5,1,1,17.233333333333334,0.125,0.3333333333333333
22868,purchase,10,2,1,0.4661111111111111,6,2,2,13.983333333333333,0.2,1.0
10137,purchase,9,1,1,34.33555555555556,5,2,2,1030.0666666666668,0.2222222222222222,2.0
4630,purchase,4,1,1,0.3016666666666667,2,1,2,9.05,0.25,1.0
25270,purchase,3,1,1,0.06416666666666666,1,1,1,3.8499999999999996,0.3333333333333333,1.0
20068,purchase,6,1,1,18.953055555555554,4,1,1,1137.1833333333332,0.16666666666666666,1.0
26666,purchase,9,4,1,129.0572222222222,7,1,3,2581.144444444444,0.1111111111111111,0.25
37561,purchase,9,3,2,23.733888888888888,7,1,1,1424.0333333333333,0.1111111111111111,0.3333333333333333
30901,purchase,4,2,1,0.32666666666666666,2,1,1,19.6,0.25,0.5
26474,purchase,4,1,1,0.11444444444444445,2,1,1,6.866666666666667,0.25,1.0
32894,purchase,6,1,1,65.32416666666667,5,0,3,1306.4833333333333,0.0,0.0
1025,purchase,6,1,1,0.08083333333333333,4,1,1,4.85,0.16666666666666666,1.0
5381,purchase,4,1,1,0.04833333333333333,2,1,1,2.9,0.25,1.0
38797,purchase,7,2,1,2.5147222222222223,5,1,1,150.88333333333333,0.14285714285714285,0.5
21269,purchase,10,2,2,43.09222222222222,5,2,1,2585.5333333333333,0.2,1.0
11910,purchase,1,1,1,0.0,0,0,1,0.0,0.0,0.0
27335,purchase,6,2,1,0.11972222222222222,4,1,2,3.5916666666666663,0.16666666666666666,0.5
11477,purchase,7,1,1,0.2675,4,1,1,16.05,0.14285714285714285,1.0
35920,purchase,21,5,1,4.866388888888889,15,4,2,145.99166666666667,0.19047619047619047,0.8
13890,purchase,6,2,1,0.14888888888888888,3,2,1,8.933333333333332,0.3333333333333333,1.0
3782,purchase,6,2,2,0.034444444444444444,2,2,1,2.0666666666666664,0.3333333333333333,1.0
10684,purchase,3,1,1,0.34694444444444444,2,0,1,20.816666666666666,0.0,0.0
35199,purchase,3,1,1,0.05555555555555555,1,1,1,3.333333333333333,0.3333333333333333,1.0
14470,purchase,4,1,1,0.06888888888888889,1,1,2,2.0666666666666664,0.25,1.0
4609,purchase,6,1,1,0.7144444444444444,2,1,2,21.433333333333334,0.16666666666666666,1.0
36058,purchase,5,2,1,0.1297222222222222,3,1,2,3.891666666666666,0.2,0.5
29459,purchase,3,1,1,0.019166666666666665,1,1,1,1.15,0.3333333333333333,1.0
713,purchase,9,3,1,12.103333333333333,6,1,2,363.1,0.1111111111111111,0.3333333333333333
4336,purchase,4,2,1,0.9666666666666667,2,1,1,58.0,0.25,0.5
29378,purchase,8,1,1,5.154166666666667,4,2,2,154.625,0.25,2.0
6121,purchase,3,1,1,0.08861111111111111,1,1,1,5.316666666666666,0.3333333333333333,1.0
17255,purchase,12,1,1,43.98638888888889,9,2,5,527.8366666666667,0.16666666666666666,2.0
20917,purchase,7,1,1,21.139722222222222,4,2,2,634.1916666666666,0.2857142857142857,2.0
1060,purchase,4,2,2,0.49833333333333335,2,1,1,29.900000000000002,0.25,0.5
3407,purchase,4,1,1,0.05694444444444444,1,1,1,3.4166666666666665,0.25,1.0
9396,purchase,7,1,1,16.517777777777777,4,1,4,247.76666666666665,0.14285714285714285,1.0
26188,purchase,7,1,1,1.2213888888888889,2,2,1,73.28333333333333,0.2857142857142857,2.0
16816,purchase,3,1,1,0.009722222222222222,1,1,1,0.5833333333333334,0.3333333333333333,1.0
18666,purchase,5,1,1,0.7572222222222222,4,0,2,22.71666666666667,0.0,0.0
18510,purchase,7,4,1,0.4738888888888889,5,1,1,28.433333333333334,0.14285714285714285,0.25
14928,purchase,6,2,1,114.355,4,1,4,1715.325,0.16666666666666666,0.5
31693,purchase,8,1,1,26.663611111111113,6,1,2,799.9083333333334,0.125,1.0
5321,purchase,3,1,1,0.08638888888888889,1,1,1,5.183333333333334,0.3333333333333333,1.0
1529,purchase,4,1,1,0.035277777777777776,2,1,1,2.1166666666666667,0.25,1.0
6099,purchase,5,1,1,0.30694444444444446,3,1,2,9.208333333333334,0.2,1.0
29211,purchase,4,1,1,0.04611111111111111,2,1,2,1.3833333333333333,0.25,1.0
29331,purchase,6,3,1,0.09722222222222222,4,1,1,5.833333333333333,0.16666666666666666,0.3333333333333333
13636,purchase,4,2,1,0.07027777777777777,2,1,1,4.216666666666667,0.25,0.5
35288,purchase,5,1,1,12.457777777777778,3,1,2,373.73333333333335,0.2,1.0
28855,purchase,5,1,1,0.02388888888888889,2,2,1,1.4333333333333333,0.4,2.0
31994,purchase,10,3,1,0.6008333333333333,5,2,2,18.025,0.2,0.6666666666666666
30110,purchase,8,1,1,0.18166666666666667,4,2,2,5.45,0.25,2.0
30083,purchase,8,3,2,0.11361111111111111,5,2,1,6.816666666666666,0.25,0.6666666666666666
28799,purchase,9,4,1,1.3655555555555556,5,3,1,81.93333333333334,0.3333333333333333,0.75
4102,purchase,58,21,10,58.7625,45,12,7,503.67857142857144,0.20689655172413793,0.5714285714285714
20029,purchase,17,5,1,46.5325,15,1,5,558.39,0.058823529411764705,0.2
32404,purchase,33,12,3,71.55527777777777,24,5,5,858.6633333333333,0.15151515151515152,0.4166666666666667
19841,purchase,3,1,1,0.041944444444444444,1,1,1,2.5166666666666666,0.3333333333333333,1.0
588,purchase,3,1,1,0.058888888888888886,1,1,1,3.533333333333333,0.3333333333333333,1.0
28973,purchase,5,1,1,0.30666666666666664,2,1,1,18.4,0.2,1.0
32600,purchase,3,1,1,0.05694444444444444,1,1,1,3.4166666666666665,0.3333333333333333,1.0
24074,purchase,4,1,1,1.6919444444444445,1,1,1,101.51666666666667,0.25,1.0
2593,purchase,14,5,2,116.85805555555555,8,2,1,7011.483333333334,0.14285714285714285,0.4
29728,purchase,3,1,1,0.09222222222222222,1,1,1,5.533333333333333,0.3333333333333333,1.0
36115,purchase,3,1,1,0.027777777777777776,1,1,1,1.6666666666666665,0.3333333333333333,1.0
16401,purchase,3,1,1,0.029166666666666667,1,1,1,1.75,0.3333333333333333,1.0
27510,purchase,1,1,1,0.0,0,0,1,0.0,0.0,0.0
33834,purchase,5,1,1,2.3244444444444445,3,1,1,139.46666666666667,0.2,1.0
22523,purchase,4,1,1,0.041666666666666664,1,1,1,2.5,0.25,1.0
31050,purchase,8,1,1,14.2175,6,1,3,284.35,0.125,1.0
16970,purchase,15,3,1,1.253611111111111,11,1,1,75.21666666666665,0.06666666666666667,0.3333333333333333
424,purchase,3,1,1,0.06694444444444445,1,1,2,2.0083333333333333,0.3333333333333333,1.0
14829,purchase,7,2,1,0.9083333333333333,4,1,1,54.5,0.14285714285714285,0.5
30244,purchase,45,16,2,14.851111111111111,35,9,3,297.02222222222224,0.2,0.5625
39194,purchase,5,1,1,0.08333333333333333,3,1,2,2.5,0.2,1.0
27180,purchase,3,1,1,0.025555555555555557,1,1,1,1.5333333333333334,0.3333333333333333,1.0
20041,purchase,4,1,1,0.5694444444444444,1,1,1,34.166666666666664,0.25,1.0
2511,purchase,13,6,1,3.5877777777777777,7,3,2,107.63333333333333,0.23076923076923078,0.5
1643,purchase,6,1,1,0.19972222222222222,3,2,2,5.991666666666666,0.3333333333333333,2.0
14575,purchase,5,1,1,3.0894444444444447,3,1,2,92.68333333333334,0.2,1.0
35079,purchase,3,1,1,0.020833333333333332,1,1,1,1.25,0.3333333333333333,1.0
9194,purchase,7,1,1,0.09722222222222222,4,2,1,5.833333333333333,0.2857142857142857,2.0
2159,purchase,4,1,1,0.004166666666666667,1,1,1,0.25,0.25,1.0
20726,purchase,10,2,1,0.9555555555555556,5,2,1,57.333333333333336,0.2,1.0
35253,purchase,58,19,2,38.95444444444445,52,3,4,584.3166666666667,0.05172413793103448,0.15789473684210525
14436,purchase,3,1,1,0.6738888888888889,1,1,1,40.43333333333333,0.3333333333333333,1.0
32294,purchase,4,1,1,0.03777777777777778,2,1,1,2.2666666666666666,0.25,1.0
12118,purchase,12,2,1,64.66888888888889,7,2,3,1293.3777777777777,0.16666666666666666,1.0
5164,purchase,4,1,1,0.023333333333333334,2,1,2,0.7000000000000001,0.25,1.0
31068,purchase,7,1,1,0.3836111111111111,3,2,2,11.508333333333333,0.2857142857142857,2.0
2444,purchase,6,2,1,53.23111111111111,4,1,2,1596.9333333333334,0.16666666666666666,0.5
24582,purchase,11,3,1,29.795555555555556,5,2,1,1787.7333333333333,0.18181818181818182,0.6666666666666666
29186,purchase,9,1,1,104.66805555555555,6,2,2,3140.0416666666665,0.2222222222222222,2.0
20892,purchase,3,1,1,0.024722222222222222,1,1,1,1.4833333333333334,0.3333333333333333,1.0
33157,purchase,2,1,1,0.18611111111111112,1,0,1,11.166666666666668,0.0,0.0
967,purchase,4,1,1,3.2569444444444446,2,1,1,195.41666666666669,0.25,1.0
21026,purchase,7,2,1,0.23333333333333334,5,1,2,7.0,0.14285714285714285,0.5
32748,purchase,4,1,1,0.1625,2,1,1,9.75,0.25,1.0
4716,purchase,7,1,1,214.97444444444446,4,2,3,4299.488888888889,0.2857142857142857,2.0
